LeadId,FirstName,LastName,Company,Country,Region,Source,Status,Score,Rating,IsConverted,ConvertedAccountId,Product_Interest,CreatedDate,LastActivityDate,SalesRep
LED01063,Sunita,López,Ministry of Defense France,France,Europe,Embassy Referral,Converted,0,Cold,True,ACC0018,Falcon 6X,2018-04-20,2019-09-03,Sophie Leclerc
LED01064,Yiannis,Singh,Ministry of Defense Greece,Greece,Europe,Euronaval,Working,11,Cold,False,,Spare Parts Package,2018-08-24,2022-02-26,Antoine Morel
LED01065,Khaled,Santoso,Air Force India,India,Asia,Aero India Bangalore,New,15,Cold,False,,Training Program,2023-07-27,2024-01-01,Antoine Morel
LED01066,Khaled,Al-Thani,Ministry of Defense Greece,Greece,Europe,LinkedIn,New,20,Cold,False,,Falcon 10X,2018-03-02,2019-03-17,Antoine Morel
LED01067,Miguel,Papadopoulos,Air Force Croatia,Croatia,Europe,Dubai Airshow,Converted,43,Warm,True,ACC0015,Rafale F4,2019-02-05,2021-08-31,Jean-Pierre Martin
LED01068,Fatima,García,Air Force Qatar,Qatar,Middle East,Partner Network,Converted,29,Cold,True,ACC0005,Upgrade EW Suite,2019-06-09,2022-12-19,Isabelle Bernard
LED01069,Rajesh,Schmidt,Air Force Indonesia,Indonesia,Asia,Euronaval,Disqualified,13,Cold,False,,Training Program,2019-08-05,2024-02-16,Sophie Leclerc
LED01070,Carlos,Singh,Ministry of Defense India,India,Asia,Air Show Le Bourget,Nurturing,73,Hot,False,,Falcon 10X,2023-12-24,2024-01-24,Sophie Leclerc
LED01071,Amit,Patel,Air Force Egypt,Egypt,Africa,Aero India Bangalore,Working,8,Cold,False,,Rafale F4,2020-08-01,2022-02-06,Sophie Leclerc
LED01072,Ivana,Sharma,Ministry of Defense Egypt,Egypt,Africa,Aero India Bangalore,Converted,74,Hot,True,ACC0015,Training Program,2021-05-11,2024-09-02,Isabelle Bernard
LED01073,Sunita,García,Ministry of Defense Greece,Greece,Europe,Aero India Bangalore,Converted,59,Warm,True,ACC0005,Rafale F4,2019-06-04,2022-03-27,Antoine Morel
LED01074,Ante,Al-Farsi,Ministry of Defense Greece,Greece,Europe,Dubai Airshow,Converted,80,Hot,True,ACC0024,Rafale F3-R,2021-08-09,2023-04-20,Antoine Morel
LED01075,Miguel,Santoso,Ministry of Defense Croatia,Croatia,Europe,Partner Network,Nurturing,5,Cold,False,,Falcon 6X,2022-04-15,2024-05-29,Sophie Leclerc
LED01076,Hamad,Singh,Air Force Qatar,Qatar,Middle East,Embassy Referral,Working,12,Cold,False,,Upgrade EW Suite,2018-08-23,2021-11-22,Isabelle Bernard
LED01077,Sunita,Wijaya,Ministry of Defense India,India,Asia,Euronaval,Working,66,Warm,False,,Upgrade EW Suite,2023-08-25,2023-11-20,Marc Dupont
LED01078,Rajesh,Wijaya,Air Force Croatia,Croatia,Europe,Embassy Referral,Nurturing,17,Cold,False,,Training Program,2019-12-06,2020-08-18,Antoine Morel
LED01079,Sunita,Hassan,Ministry of Defense Qatar,Qatar,Middle East,Aero India Bangalore,Disqualified,39,Cold,False,,Spare Parts Package,2021-07-30,2022-07-10,Antoine Morel
LED01080,Mohammed,Marić,Air Force France,France,Europe,Aero India Bangalore,Disqualified,23,Cold,False,,Spare Parts Package,2018-02-05,2019-12-25,Marc Dupont
LED01081,Hamad,Kumar,Air Force France,France,Europe,Partner Network,Nurturing,70,Hot,False,,Falcon 8X,2020-10-28,2021-09-25,Sophie Leclerc
LED01082,Hans,Kumar,Ministry of Defense Egypt,Egypt,Africa,Euronaval,Nurturing,36,Cold,False,,Offset Industrial Package,2019-12-18,2023-11-25,Isabelle Bernard
LED01083,Fatima,Nasser,Air Force France,France,Europe,Embassy Referral,Nurturing,88,Hot,False,,MRO Contract Rafale,2019-07-05,2024-02-24,Jean-Pierre Martin
LED01084,Klaus,Sharma,Air Force Indonesia,Indonesia,Asia,LinkedIn,Working,24,Cold,False,,Falcon 6X,2023-05-09,2023-07-24,Jean-Pierre Martin
LED01085,Ante,Schmidt,Air Force Germany,Germany,Europe,DSEI London,Working,28,Cold,False,,Falcon 8X,2020-04-02,2021-12-03,Isabelle Bernard
LED01086,Priya,Al-Rashid,Ministry of Defense Egypt,Egypt,Africa,DSEI London,Working,75,Hot,False,,Upgrade EW Suite,2018-01-24,2019-09-04,Isabelle Bernard
LED01087,Mohammed,Al-Rashid,Ministry of Defense India,India,Asia,Partner Network,Working,41,Warm,False,,Rafale F3-R,2022-06-28,2023-10-26,Isabelle Bernard
LED01088,Sunita,Kumar,Air Force Indonesia,Indonesia,Asia,Aero India Bangalore,Working,36,Cold,False,,MRO Contract Rafale,2023-11-24,2024-03-19,Isabelle Bernard
LED01089,Fatima,Papadopoulos,Ministry of Defense UAE,UAE,Middle East,Aero India Bangalore,Nurturing,34,Cold,False,,Rafale F4,2022-12-27,2023-07-25,Sophie Leclerc
LED01090,Klaus,Hassan,Ministry of Defense Egypt,Egypt,Africa,Embassy Referral,Converted,1,Cold,True,ACC0010,Falcon 8X,2020-11-26,2022-01-09,Jean-Pierre Martin
LED01091,Mohammed,Santoso,Air Force Qatar,Qatar,Middle East,Embassy Referral,Disqualified,35,Cold,False,,Training Program,2021-03-24,2023-11-11,Isabelle Bernard
LED01092,Fatima,Santoso,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Disqualified,53,Warm,False,,Offset Industrial Package,2018-05-10,2021-08-19,Sophie Leclerc
LED01093,Amit,Singh,Air Force Greece,Greece,Europe,Air Show Le Bourget,Converted,54,Warm,True,ACC0018,Training Program,2023-04-23,2023-05-13,Jean-Pierre Martin
LED01094,Klaus,Al-Thani,Air Force Germany,Germany,Europe,Partner Network,Nurturing,78,Hot,False,,Falcon 8X,2019-12-08,2021-07-17,Antoine Morel
LED01095,Ahmed,Al-Sabah,Air Force Croatia,Croatia,Europe,Dubai Airshow,Working,39,Cold,False,,Falcon 10X,2020-12-30,2022-12-07,Isabelle Bernard
LED01096,Yiannis,López,Ministry of Defense UAE,UAE,Middle East,LinkedIn,Converted,64,Warm,True,ACC0001,Falcon 8X,2020-11-12,2022-11-17,Marc Dupont
LED01097,Fatima,Marić,Ministry of Defense UAE,UAE,Middle East,LinkedIn,Converted,48,Warm,True,ACC0009,Training Program,2019-07-15,2020-07-03,Sophie Leclerc
LED01098,Hans,Singh,Air Force Greece,Greece,Europe,Embassy Referral,Converted,8,Cold,True,ACC0028,MRO Contract Rafale,2018-01-14,2021-07-18,Isabelle Bernard
LED01099,Ivana,Singh,Ministry of Defense France,France,Europe,Euronaval,Working,11,Cold,False,,Offset Industrial Package,2021-02-14,2021-03-18,Jean-Pierre Martin
LED01100,Priya,Müller,Air Force Croatia,Croatia,Europe,Dubai Airshow,New,68,Warm,False,,Spare Parts Package,2022-10-17,2024-11-09,Jean-Pierre Martin
LED01101,Carlos,García,Air Force UAE,UAE,Middle East,Euronaval,Nurturing,58,Warm,False,,Rafale F3-R,2023-11-11,2024-05-31,Isabelle Bernard
LED01102,Fatima,García,Ministry of Defense Spain,Spain,Europe,DSEI London,Nurturing,96,Hot,False,,Training Program,2021-12-10,2022-09-05,Isabelle Bernard
LED01103,Sunita,Müller,Ministry of Defense Indonesia,Indonesia,Asia,Dubai Airshow,Disqualified,70,Hot,False,,Rafale F4,2018-10-03,2024-07-30,Marc Dupont
LED01104,Miguel,Al-Farsi,Air Force India,India,Asia,Air Show Le Bourget,Nurturing,19,Cold,False,,Upgrade EW Suite,2019-11-15,2021-08-06,Marc Dupont
LED01105,Khaled,Kumar,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Converted,83,Hot,True,ACC0008,MRO Contract Rafale,2024-04-21,2024-08-04,Isabelle Bernard
LED01106,Yiannis,García,Ministry of Defense Qatar,Qatar,Middle East,Air Show Le Bourget,Working,4,Cold,False,,Offset Industrial Package,2020-10-12,2023-08-20,Sophie Leclerc
LED01107,Budi,Kumar,Ministry of Defense India,India,Asia,Dubai Airshow,Nurturing,50,Warm,False,,Training Program,2022-12-08,2024-11-24,Jean-Pierre Martin
LED01108,Khalid,López,Ministry of Defense France,France,Europe,Aero India Bangalore,Working,94,Hot,False,,Rafale F4,2022-08-08,2024-04-28,Jean-Pierre Martin
LED01109,Budi,Wijaya,Ministry of Defense Spain,Spain,Europe,Partner Network,Nurturing,82,Hot,False,,Offset Industrial Package,2021-09-09,2021-12-13,Isabelle Bernard
LED01110,Hamad,Wijaya,Ministry of Defense UAE,UAE,Middle East,Partner Network,Nurturing,73,Hot,False,,Upgrade EW Suite,2021-06-01,2024-02-12,Isabelle Bernard
LED01111,Klaus,López,Air Force Qatar,Qatar,Middle East,Air Show Le Bourget,Working,81,Hot,False,,Rafale F4,2018-03-31,2023-05-09,Jean-Pierre Martin
LED01112,Ante,Nasser,Ministry of Defense Spain,Spain,Europe,Euronaval,Converted,54,Warm,True,ACC0015,Rafale F3-R,2018-11-15,2023-06-09,Isabelle Bernard
LED01113,Hamad,López,Ministry of Defense France,France,Europe,Dubai Airshow,Converted,7,Cold,True,ACC0022,Rafale F3-R,2022-07-06,2023-11-03,Sophie Leclerc
LED01114,Ante,Al-Thani,Air Force Spain,Spain,Europe,Aero India Bangalore,New,78,Hot,False,,Upgrade EW Suite,2024-05-09,2024-06-17,Isabelle Bernard
LED01115,Ahmed,Nikolaou,Ministry of Defense UAE,UAE,Middle East,LinkedIn,Converted,98,Hot,True,ACC0030,Rafale F3-R,2023-03-15,2024-09-11,Isabelle Bernard
LED01116,Hamad,Kumar,Air Force Germany,Germany,Europe,Euronaval,Working,33,Cold,False,,Offset Industrial Package,2021-04-10,2024-04-10,Sophie Leclerc
LED01117,Mohammed,Müller,Air Force UAE,UAE,Middle East,DSEI London,Working,41,Warm,False,,Offset Industrial Package,2018-03-20,2022-11-28,Isabelle Bernard
LED01118,Ante,Nikolaou,Air Force Indonesia,Indonesia,Asia,Air Show Le Bourget,Working,76,Hot,False,,MRO Contract Rafale,2021-10-24,2023-04-06,Antoine Morel
LED01119,Carlos,Horvat,Ministry of Defense Greece,Greece,Europe,Aero India Bangalore,Nurturing,29,Cold,False,,Falcon 8X,2023-10-01,2024-11-04,Jean-Pierre Martin
LED01120,Rajesh,Nasser,Ministry of Defense Spain,Spain,Europe,Partner Network,Nurturing,14,Cold,False,,Falcon 10X,2023-08-19,2024-07-23,Sophie Leclerc
LED01121,Mohammed,Nasser,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Nurturing,82,Hot,False,,Falcon 10X,2018-08-01,2020-03-04,Antoine Morel
LED01122,Priya,Al-Farsi,Air Force Qatar,Qatar,Middle East,DSEI London,Working,0,Cold,False,,Offset Industrial Package,2023-01-13,2023-06-21,Isabelle Bernard
LED01123,Rajesh,Wijaya,Ministry of Defense India,India,Asia,Euronaval,Disqualified,57,Warm,False,,Rafale F3-R,2020-04-13,2023-03-09,Jean-Pierre Martin
LED01124,Hans,Al-Rashid,Ministry of Defense France,France,Europe,Partner Network,Working,51,Warm,False,,Falcon 10X,2019-11-10,2024-07-11,Marc Dupont
LED01125,Nikos,Wijaya,Ministry of Defense India,India,Asia,LinkedIn,Disqualified,84,Hot,False,,Offset Industrial Package,2023-02-18,2024-01-31,Antoine Morel
LED01126,Fatima,Marić,Air Force Croatia,Croatia,Europe,Aero India Bangalore,Working,80,Hot,False,,Offset Industrial Package,2018-11-05,2020-02-08,Antoine Morel
LED01127,Khaled,Papadopoulos,Air Force Egypt,Egypt,Africa,Embassy Referral,Converted,21,Cold,True,ACC0002,Upgrade EW Suite,2022-07-22,2022-12-05,Jean-Pierre Martin
LED01128,Fatima,Santoso,Ministry of Defense Germany,Germany,Europe,Dubai Airshow,Nurturing,15,Cold,False,,Falcon 10X,2019-12-19,2021-07-15,Marc Dupont
LED01129,Carlos,Singh,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,Working,76,Hot,False,,Training Program,2020-01-24,2020-02-05,Jean-Pierre Martin
LED01130,Klaus,Al-Thani,Ministry of Defense India,India,Asia,Aero India Bangalore,Converted,94,Hot,True,ACC0012,Falcon 6X,2019-08-08,2021-11-20,Antoine Morel
LED01131,Ivana,Nikolaou,Air Force Germany,Germany,Europe,Air Show Le Bourget,Disqualified,11,Cold,False,,Rafale F3-R,2019-10-02,2020-10-10,Antoine Morel
LED01132,Ivana,Schmidt,Air Force Germany,Germany,Europe,Euronaval,Nurturing,57,Warm,False,,Training Program,2018-08-29,2018-09-01,Sophie Leclerc
LED01133,Priya,Patel,Air Force UAE,UAE,Middle East,Euronaval,Working,48,Warm,False,,Spare Parts Package,2021-06-16,2022-11-21,Antoine Morel
LED01134,Rajesh,Horvat,Ministry of Defense Spain,Spain,Europe,DSEI London,Converted,56,Warm,True,ACC0027,Falcon 10X,2021-02-14,2023-12-25,Antoine Morel
LED01135,Yiannis,Al-Sabah,Air Force Egypt,Egypt,Africa,Aero India Bangalore,Disqualified,45,Warm,False,,MRO Contract Rafale,2024-05-23,2024-08-01,Isabelle Bernard
LED01136,Fatima,Sharma,Air Force France,France,Europe,Embassy Referral,Disqualified,25,Cold,False,,Training Program,2020-08-03,2023-12-23,Antoine Morel
LED01137,Miguel,Müller,Ministry of Defense Greece,Greece,Europe,Embassy Referral,New,74,Hot,False,,Training Program,2022-03-08,2024-11-23,Sophie Leclerc
LED01138,Khaled,Al-Thani,Air Force India,India,Asia,Aero India Bangalore,Working,32,Cold,False,,Spare Parts Package,2023-11-19,2024-09-02,Antoine Morel
LED01139,Yiannis,López,Ministry of Defense India,India,Asia,Aero India Bangalore,Nurturing,49,Warm,False,,Falcon 8X,2018-10-25,2020-12-07,Marc Dupont
LED01140,Miguel,Schmidt,Ministry of Defense Germany,Germany,Europe,Embassy Referral,Disqualified,75,Hot,False,,Upgrade EW Suite,2019-09-25,2021-02-13,Sophie Leclerc
LED01141,Ante,Wijaya,Air Force Spain,Spain,Europe,LinkedIn,Nurturing,94,Hot,False,,Training Program,2022-06-26,2023-09-30,Antoine Morel
LED01142,Mohammed,Horvat,Air Force Qatar,Qatar,Middle East,Aero India Bangalore,Nurturing,99,Hot,False,,Falcon 8X,2021-05-18,2021-08-26,Antoine Morel
LED01143,Hans,Wijaya,Ministry of Defense Germany,Germany,Europe,Euronaval,New,31,Cold,False,,Offset Industrial Package,2020-03-30,2020-09-19,Sophie Leclerc
LED01144,Klaus,Müller,Air Force Indonesia,Indonesia,Asia,Aero India Bangalore,New,1,Cold,False,,Training Program,2018-09-30,2023-03-21,Sophie Leclerc
LED01145,Priya,Müller,Ministry of Defense Greece,Greece,Europe,DSEI London,Converted,94,Hot,True,ACC0019,Rafale F4,2020-07-18,2021-10-06,Marc Dupont
LED01146,Amit,Papadopoulos,Ministry of Defense India,India,Asia,DSEI London,Nurturing,26,Cold,False,,Upgrade EW Suite,2023-07-24,2024-03-20,Sophie Leclerc
LED01147,Khaled,Müller,Air Force Germany,Germany,Europe,Air Show Le Bourget,Nurturing,78,Hot,False,,Falcon 8X,2021-09-02,2023-05-02,Jean-Pierre Martin
LED01148,Siti,Al-Thani,Air Force Germany,Germany,Europe,LinkedIn,Converted,90,Hot,True,ACC0027,Falcon 6X,2018-08-16,2018-12-20,Antoine Morel
LED01149,Hans,García,Ministry of Defense Indonesia,Indonesia,Asia,Partner Network,Converted,54,Warm,True,ACC0020,Spare Parts Package,2019-02-24,2020-07-20,Antoine Morel
LED01150,Ahmed,Al-Sabah,Ministry of Defense Qatar,Qatar,Middle East,Air Show Le Bourget,Nurturing,51,Warm,False,,Falcon 6X,2018-01-18,2018-01-29,Isabelle Bernard
LED01151,Miguel,Singh,Ministry of Defense Indonesia,Indonesia,Asia,Embassy Referral,Disqualified,12,Cold,False,,Falcon 8X,2022-10-30,2024-08-27,Marc Dupont
LED01152,Khalid,García,Air Force Greece,Greece,Europe,Air Show Le Bourget,Converted,31,Cold,True,ACC0006,MRO Contract Rafale,2021-06-12,2022-09-16,Jean-Pierre Martin
LED01153,Mohammed,Kumar,Air Force Croatia,Croatia,Europe,Dubai Airshow,Converted,84,Hot,True,ACC0016,Training Program,2022-07-16,2023-02-02,Sophie Leclerc
LED01154,Ahmed,López,Ministry of Defense Croatia,Croatia,Europe,DSEI London,New,44,Warm,False,,Falcon 8X,2022-09-13,2022-10-29,Sophie Leclerc
LED01155,Miguel,Santoso,Ministry of Defense Germany,Germany,Europe,LinkedIn,Converted,95,Hot,True,ACC0007,Falcon 6X,2018-10-18,2023-12-13,Jean-Pierre Martin
LED01156,Klaus,García,Ministry of Defense Greece,Greece,Europe,Dubai Airshow,Working,93,Hot,False,,Falcon 10X,2021-04-18,2024-05-18,Antoine Morel
LED01157,Ante,Al-Rashid,Ministry of Defense Greece,Greece,Europe,Air Show Le Bourget,Nurturing,63,Warm,False,,Falcon 6X,2022-12-24,2023-11-11,Jean-Pierre Martin
LED01158,Khalid,Sharma,Ministry of Defense Croatia,Croatia,Europe,Air Show Le Bourget,Working,52,Warm,False,,Upgrade EW Suite,2018-10-20,2022-10-22,Jean-Pierre Martin
LED01159,Miguel,Patel,Air Force UAE,UAE,Middle East,Partner Network,Working,84,Hot,False,,MRO Contract Rafale,2024-01-14,2024-07-28,Sophie Leclerc
LED01160,Sunita,Wijaya,Air Force India,India,Asia,Euronaval,Converted,77,Hot,True,ACC0012,Upgrade EW Suite,2024-04-05,2024-10-11,Jean-Pierre Martin
LED01161,Sunita,Horvat,Ministry of Defense Qatar,Qatar,Middle East,DSEI London,Working,57,Warm,False,,Rafale F4,2022-05-27,2023-07-08,Jean-Pierre Martin
LED01162,Miguel,Horvat,Ministry of Defense Croatia,Croatia,Europe,Partner Network,New,0,Cold,False,,Rafale F3-R,2018-02-16,2021-08-14,Marc Dupont
LED01163,Ivana,Schmidt,Ministry of Defense Egypt,Egypt,Africa,Euronaval,Working,69,Warm,False,,Upgrade EW Suite,2018-03-17,2019-11-19,Sophie Leclerc
LED01164,Khaled,Al-Thani,Ministry of Defense Spain,Spain,Europe,DSEI London,Converted,3,Cold,True,ACC0024,Rafale F3-R,2022-04-17,2022-12-17,Antoine Morel
LED01165,Rajesh,Nikolaou,Ministry of Defense Spain,Spain,Europe,LinkedIn,Working,70,Hot,False,,Rafale F3-R,2021-02-15,2021-12-22,Isabelle Bernard
LED01166,Khaled,Müller,Ministry of Defense France,France,Europe,LinkedIn,Converted,77,Hot,True,ACC0023,Offset Industrial Package,2019-01-06,2021-05-01,Sophie Leclerc
LED01167,Priya,Santoso,Ministry of Defense Qatar,Qatar,Middle East,Dubai Airshow,Nurturing,92,Hot,False,,Training Program,2020-03-30,2021-12-04,Marc Dupont
LED01168,Khalid,Sharma,Ministry of Defense Spain,Spain,Europe,Air Show Le Bourget,Disqualified,64,Warm,False,,Offset Industrial Package,2022-11-05,2024-05-29,Isabelle Bernard
LED01169,Hans,Schmidt,Air Force Germany,Germany,Europe,Air Show Le Bourget,New,21,Cold,False,,Falcon 10X,2019-04-27,2024-03-03,Sophie Leclerc
LED01170,Khaled,Nasser,Air Force Egypt,Egypt,Africa,DSEI London,Converted,25,Cold,True,ACC0011,Upgrade EW Suite,2019-08-18,2021-03-04,Antoine Morel
LED01171,Ivana,Al-Thani,Ministry of Defense Spain,Spain,Europe,LinkedIn,Working,6,Cold,False,,Rafale F4,2022-06-24,2024-02-22,Isabelle Bernard
LED01172,Nikos,Kumar,Air Force Greece,Greece,Europe,Air Show Le Bourget,Converted,58,Warm,True,ACC0020,Training Program,2019-10-13,2023-08-01,Jean-Pierre Martin
LED01173,Klaus,Al-Sabah,Ministry of Defense Croatia,Croatia,Europe,Partner Network,Working,34,Cold,False,,Rafale F3-R,2021-02-14,2024-02-08,Sophie Leclerc
LED01174,Khaled,Hassan,Ministry of Defense Egypt,Egypt,Africa,Dubai Airshow,Converted,56,Warm,True,ACC0019,MRO Contract Rafale,2021-03-30,2022-08-11,Antoine Morel
LED01175,Nikos,Al-Rashid,Air Force Indonesia,Indonesia,Asia,Euronaval,Converted,62,Warm,True,ACC0011,Offset Industrial Package,2022-07-30,2023-08-18,Jean-Pierre Martin
LED01176,Ahmed,Marić,Air Force UAE,UAE,Middle East,LinkedIn,New,1,Cold,False,,Falcon 8X,2022-04-24,2023-05-11,Isabelle Bernard
LED01177,Khaled,Sharma,Air Force India,India,Asia,Partner Network,Disqualified,27,Cold,False,,Rafale F3-R,2023-10-19,2024-05-07,Sophie Leclerc
LED01178,Sunita,Sharma,Air Force Indonesia,Indonesia,Asia,Air Show Le Bourget,Working,50,Warm,False,,Upgrade EW Suite,2018-02-04,2019-01-29,Isabelle Bernard
LED01179,Rajesh,Santoso,Ministry of Defense India,India,Asia,Euronaval,Nurturing,79,Hot,False,,Offset Industrial Package,2019-05-10,2020-01-07,Sophie Leclerc
LED01180,Nikos,Kumar,Ministry of Defense UAE,UAE,Middle East,Air Show Le Bourget,New,81,Hot,False,,MRO Contract Rafale,2022-02-03,2022-12-23,Sophie Leclerc
LED01181,Ivana,Al-Farsi,Ministry of Defense Qatar,Qatar,Middle East,Partner Network,Nurturing,72,Hot,False,,Falcon 8X,2022-02-10,2024-04-23,Jean-Pierre Martin
LED01182,Nikos,Nikolaou,Air Force Germany,Germany,Europe,Air Show Le Bourget,Nurturing,91,Hot,False,,Training Program,2018-06-26,2021-10-17,Marc Dupont
LED01183,Priya,Singh,Air Force Greece,Greece,Europe,Euronaval,Nurturing,80,Hot,False,,Upgrade EW Suite,2019-07-16,2022-12-05,Marc Dupont
LED01184,Ante,Kumar,Ministry of Defense Qatar,Qatar,Middle East,Euronaval,Nurturing,28,Cold,False,,Rafale F4,2019-05-25,2023-06-04,Antoine Morel
LED01185,Klaus,Müller,Ministry of Defense Qatar,Qatar,Middle East,Embassy Referral,Working,80,Hot,False,,Spare Parts Package,2020-05-15,2022-08-24,Sophie Leclerc
LED01186,Khalid,Schmidt,Air Force Germany,Germany,Europe,Aero India Bangalore,Working,87,Hot,False,,MRO Contract Rafale,2019-05-21,2023-04-22,Isabelle Bernard
LED01187,Mohammed,Al-Rashid,Ministry of Defense India,India,Asia,Embassy Referral,Disqualified,30,Cold,False,,Falcon 10X,2022-07-31,2024-02-05,Isabelle Bernard
LED01188,Fatima,Nasser,Air Force Croatia,Croatia,Europe,Air Show Le Bourget,Working,1,Cold,False,,Falcon 6X,2019-09-24,2021-09-16,Jean-Pierre Martin
LED01189,Budi,Kumar,Air Force Spain,Spain,Europe,LinkedIn,New,46,Warm,False,,Falcon 6X,2022-03-14,2024-02-07,Jean-Pierre Martin
LED01190,Sunita,Wijaya,Air Force Croatia,Croatia,Europe,Embassy Referral,Working,12,Cold,False,,Rafale F3-R,2018-08-10,2022-10-17,Sophie Leclerc
LED01191,Miguel,Singh,Air Force Greece,Greece,Europe,Aero India Bangalore,New,38,Cold,False,,Offset Industrial Package,2020-10-01,2022-03-28,Jean-Pierre Martin
LED01192,Mohammed,Singh,Ministry of Defense Greece,Greece,Europe,Embassy Referral,Converted,93,Hot,True,ACC0030,Training Program,2020-05-25,2023-09-02,Jean-Pierre Martin
LED01193,Siti,López,Ministry of Defense Croatia,Croatia,Europe,LinkedIn,Nurturing,15,Cold,False,,Spare Parts Package,2018-11-24,2022-04-07,Isabelle Bernard
LED01194,Ante,Horvat,Air Force Indonesia,Indonesia,Asia,Dubai Airshow,Working,42,Warm,False,,MRO Contract Rafale,2019-05-20,2023-05-20,Antoine Morel
LED01195,Khaled,Marić,Ministry of Defense Greece,Greece,Europe,Partner Network,Converted,80,Hot,True,ACC0012,Training Program,2023-02-28,2023-04-19,Sophie Leclerc
LED01196,Ante,García,Air Force Croatia,Croatia,Europe,Dubai Airshow,Converted,60,Warm,True,ACC0001,Rafale F4,2018-12-30,2021-01-28,Sophie Leclerc
LED01197,Budi,Santoso,Ministry of Defense Germany,Germany,Europe,Air Show Le Bourget,Nurturing,46,Warm,False,,Falcon 8X,2020-09-17,2024-07-31,Antoine Morel
